roc_auc,accuracy,precision,sensitivity,specificity
0.39285714285714285,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.5714285714285714,0.8333333333333334,0.8666666666666667,0.9285714285714286,0.5
0.25,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6785714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.5446428571428572,0.8333333333333334,0.8666666666666667,0.9285714285714286,0.5
0.3214285714285714,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.39285714285714285,0.7777777777777778,0.7777777777777778,1.0,0.0
0.6607142857142857,0.7777777777777778,0.8125,0.9285714285714286,0.25
0.6964285714285714,0.8333333333333334,0.8235294117647058,1.0,0.25
0.4375,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6964285714285714,0.6111111111111112,0.7333333333333333,0.7857142857142857,0.0
0.6875,0.7777777777777778,0.7777777777777778,1.0,0.0
0.375,0.6666666666666666,0.75,0.8571428571428571,0.0
0.25892857142857145,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0
0.35714285714285715,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.42857142857142855,0.8333333333333334,0.8235294117647058,1.0,0.25
0.17857142857142858,0.6666666666666666,0.75,0.8571428571428571,0.0
0.25892857142857145,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.0
0.8839285714285714,0.8888888888888888,0.875,1.0,0.5
0.6339285714285714,0.7777777777777778,0.7777777777777778,1.0,0.0
0.25,0.7222222222222222,0.7647058823529411,0.9285714285714286,0.0
0.6517857142857143,0.6666666666666666,0.75,0.8571428571428571,0.0
